浓缩污泥TSS,浓缩污泥Q,上清液TSS,泥饼TSS,泥饼Q,滤液TSS,滤液Q,干固体产率,泥饼含固率,t_day,目标泥饼含固率,目标浓缩含固率,轨迹
70000.0,54.9822884394678,238.0057905700916,280000.0,13.47066066766961,1854.304635761591,41.51162777179819,3771.784986947491,28000.0,52.45833333333333,28.0,7.0,健康
70000.0,55.03546138226343,238.2743552331585,280000.0,13.48368803865454,1854.304635761591,41.551773343608886,3775.432650823271,28000.0,52.46875,28.0,7.0,健康
70000.0,55.08385931447762,238.51887764145437,280000.0,13.495545532047016,1854.304635761591,41.5883137824306,3778.7527489731647,28000.0,52.47916666666666,28.0,7.0,健康
70000.0,55.12730600938583,238.73844587258696,280000.0,13.506189972299534,1854.3046357615917,41.621116037086296,3781.7331922438693,28000.0,52.48958333333333,28.0,7.0,健康
70000.0,55.16594028096611,238.93374196345346,280000.0,13.515655368836697,1854.304635761591,41.650284912129415,3784.383503274275,28000.0,52.5,28.0,7.0,健康
70000.0,55.20013688792039,239.1066438512011,280000.0,13.524033537540495,1854.304635761591,41.67610335037989,3786.729390511339,28000.0,52.51041666666666,28.0,7.0,健康
70000.0,55.230417498383595,239.25977595546004,280000.0,13.531452287103981,1854.304635761591,41.698965211279614,3788.806640389115,28000.0,52.52083333333333,28.0,7.0,健康
70000.0,55.25734907988698,239.39599531286882,280000.0,13.53805052457231,1854.304635761591,41.719298555314666,3790.6541468802466,28000.0,52.53125,28.0,7.0,健康
70000.0,55.28150437810351,239.51819121960256,280000.0,13.543968572635361,1854.304635761591,41.737535805468156,3792.311200337901,28000.0,52.54166666666666,28.0,7.0,健康
70000.0,55.30342800578328,239.629113136502,280000.0,13.549339861416904,1854.304635761591,41.75408814436638,3793.815161196733,28000.0,52.55208333333333,28.0,7.0,健康
70000.0,55.32359403387551,239.7311555586431,280000.0,13.5542805382995,1854.304635761591,41.76931349557601,3795.19855072386,28000.0,52.5625,28.0,7.0,健康
70000.0,55.342399889349124,239.82632660057533,280000.0,13.558887972890533,1854.3046357615904,41.78351191645859,3796.488632409349,28000.0,52.57291666666666,28.0,7.0,健康
70000.0,55.3601569270437,239.91619984390647,280000.0,13.56323844712571,1854.3046357615917,41.796918479917984,3797.706765195199,28000.0,52.58333333333333,28.0,7.0,健康
70000.0,55.377082254857555,240.00187258856107,280000.0,13.567385152440101,1854.304635761591,41.80969710241745,3798.867842683228,28000.0,52.59375,28.0,7.0,健康
70000.0,55.39330633068705,240.08400399027423,280000.0,13.571360051018326,1854.304635761591,41.82194627966872,3799.980814285131,28000.0,52.60416666666666,28.0,7.0,健康
70000.0,55.4088962706704,240.16293281375332,280000.0,13.575179586314253,1854.3046357615922,41.83371668435614,3801.0502841679904,28000.0,52.61458333333333,28.0,7.0,健康
70000.0,55.423884608398645,240.23882288290304,280000.0,13.578851729057668,1854.304635761591,41.84503287934098,3802.078484136147,28000.0,52.625,28.0,7.0,健康
70000.0,55.438291146938084,240.3117736491989,280000.0,13.58238133099983,1854.304635761591,41.855909815938254,3803.0667726799525,28000.0,52.63541666666666,28.0,7.0,健康
70000.0,55.45212459239885,240.38182843176955,280000.0,13.585770525137718,1854.304635761591,41.866354067261135,3804.015747038561,28000.0,52.64583333333333,28.0,7.0,健康
70000.0,55.465371039157546,240.4489160714854,280000.0,13.589015904593595,1854.3046357615904,41.87635513456395,3804.9244532862062,28000.0,52.65625,28.0,7.0,健康
70000.0,55.47797889123434,240.5127745096791,280000.0,13.592104828352412,1854.3046357615904,41.88587406288194,3805.7893519386753,28000.0,52.66666666666666,28.0,7.0,健康
70000.0,55.48985068310404,240.57290928948194,280000.0,13.595013417360489,1854.304635761591,41.89483726574355,3806.603756860937,28000.0,52.67708333333333,28.0,7.0,健康
70000.0,55.50087327145591,240.62874643575535,280000.0,13.597713951506698,1854.304635761591,41.90315931994921,3807.3599064218756,28000.0,52.6875,28.0,7.0,健康
70000.0,55.51092504281783,240.6796689694346,280000.0,13.600176635490373,1854.3046357615917,41.91074840732745,3808.0494579373044,28000.0,52.69791666666666,28.0,7.0,健康
70000.0,55.51990421128934,240.72516029658195,280000.0,13.602376531765893,1854.3046357615922,41.917527679523445,3808.66542889445,28000.0,52.70833333333333,28.0,7.0,健康
70000.0,55.52775571809879,240.7649405626346,280000.0,13.604300150934208,1854.3046357615917,41.92345556716458,3809.2040422615783,28000.0,52.71875,28.0,7.0,健康
70000.0,55.534483254846535,240.799027655811,280000.0,13.605948397437398,1854.3046357615904,41.92853485740914,3809.6655512824714,28000.0,52.72916666666666,28.0,7.0,健康
70000.0,55.54013141667145,240.8276468455261,280000.0,13.60733219708451,1854.3046357615917,41.93279921958694,3810.053015183663,28000.0,52.73958333333333,28.0,7.0,健康
70000.0,55.544759868501764,240.85109990459125,280000.0,13.608466167782932,1854.304635761591,41.936293700718835,3810.370526979221,28000.0,52.75,28.0,7.0,健康
70000.0,55.548414452820545,240.86961869661303,280000.0,13.609361540941034,1854.304635761591,41.939052911879514,3810.6212314634895,28000.0,52.76041666666666,28.0,7.0,健康
70000.0,55.551113233880905,240.88329443224524,280000.0,13.610022742300819,1854.3046357615904,41.94109049158009,3810.806367844229,28000.0,52.77083333333333,28.0,7.0,健康
70000.0,55.552857384311714,240.89213281569954,280000.0,13.61045005915637,1854.304635761591,41.942407325155344,3810.926016563784,28000.0,52.78125,28.0,7.0,健康
70000.0,55.5536179116764,240.8959867743156,280000.0,13.610636388360723,1854.3046357615917,41.94298152331567,3810.978188741002,28000.0,52.79166666666666,28.0,7.0,健康
70000.0,55.55332359102437,240.8944953076431,280000.0,13.610564279800975,1854.3046357615917,41.9427593112234,3810.957998344273,28000.0,52.80208333333333,28.0,7.0,健康
70000.0,55.55190199305278,240.8872914130528,280000.0,13.610215988297936,1854.3046357615917,41.94168600475484,3810.8604767234224,28000.0,52.8125,28.0,7.0,健康
70000.0,55.54927932043651,240.8740012807384,280000.0,13.609573433506942,1854.3046357615904,41.93970588692957,3810.6805613819433,28000.0,52.82291666666666,28.0,7.0,健康
70000.0,55.54539443230769,240.85431538586082,280000.0,13.608621635915387,1854.3046357615917,41.9367727963923,3810.4140580563085,28000.0,52.83333333333333,28.0,7.0,健康
70000.0,55.54023250638377,240.8281590752091,280000.0,13.607356964064028,1854.3046357615917,41.932875542319735,3810.059949937928,28000.0,52.84375,28.0,7.0,健康
70000.0,55.53380525203451,240.79559228707913,280000.0,13.605782286748456,1854.304635761591,41.928022965286054,3809.6190402895677,28000.0,52.85416666666666,28.0,7.0,健康
70000.0,55.52614221119901,240.75676545044897,280000.0,13.603904841743754,1854.3046357615904,41.92223736945526,3809.093355688251,28000.0,52.86458333333333,28.0,7.0,健康
70000.0,55.517326325778036,240.71209965384003,280000.0,13.601744949815613,1854.3046357615901,41.915581375962425,3808.488585948372,28000.0,52.875,28.0,7.0,健康
70000.0,55.50755982464702,240.66262034118049,280000.0,13.599352157038524,1854.3046357615917,41.908207667608494,3807.8186039707866,28000.0,52.88541666666666,28.0,7.0,健康
70000.0,55.49717201189231,240.60999654171343,280000.0,13.596807142913613,1854.3046357615904,41.9003648689787,3807.106000015812,28000.0,52.89583333333333,28.0,7.0,健康
70000.0,55.4865465249642,240.5561721371977,280000.0,13.594203898616232,1854.3046357615917,41.89234262634796,3806.377091612545,28000.0,52.90625,28.0,7.0,健康
70000.0,55.47606716817037,240.50309136849015,280000.0,13.591636456201739,1854.304635761591,41.884430711968626,3805.658207736487,28000.0,52.91666666666666,28.0,7.0,健康
70000.0,55.46607255488106,240.45246910174157,280000.0,13.58918777594586,1854.304635761591,41.8768847789352,3804.9725772648408,28000.0,52.92708333333333,28.0,7.0,健康
70000.0,55.45681869535515,240.40560145716373,280000.0,13.586920580362012,1854.304635761591,41.86989811499314,3804.337762501363,28000.0,52.9375,28.0,7.0,健康
70000.0,55.44849014013297,240.3634224139997,280000.0,13.584880084332573,1854.3046357615904,41.8636100558004,3803.7664236131204,28000.0,52.94791666666666,28.0,7.0,健康
70000.0,55.44123279857119,240.32667015169204,280000.0,13.583102035649942,1854.304635761591,41.85813076292125,3803.268569981984,28000.0,52.95833333333333,28.0,7.0,健康
70000.0,55.435161065700925,240.29592323258532,280000.0,13.581614461096727,1854.304635761591,41.8535466046042,3802.8520491070835,28000.0,52.96875,28.0,7.0,健康
70000.0,55.43038917018758,240.27175941296494,280000.0,13.580445346695962,1854.3046357615917,41.84994382349162,3802.524697074869,28000.0,52.97916666666666,28.0,7.0,健康
70000.0,55.42703217076523,240.25476073235427,280000.0,13.579622881837482,1854.304635761591,41.84740928892775,3802.294406914495,28000.0,52.98958333333333,28.0,7.0,健康
70000.0,55.42518084048989,240.24538638616957,280000.0,13.579169305920022,1854.304635761591,41.84601153456987,3802.167405657606,28000.0,53.0,28.0,7.0,健康
70000.0,55.42492090358222,240.24407018506747,280000.0,13.579105621377643,1854.304635761591,41.845815282204576,3802.14957398574,28000.0,53.01041666666666,28.0,7.0,健康
70000.0,55.42632571397656,240.25118352433515,280000.0,13.579449799924262,1854.3046357615917,41.8468759140523,3802.2459439787935,28000.0,53.02083333333333,28.0,7.0,健康
70000.0,55.42941912709207,240.2668474156389,280000.0,13.580207686137554,1854.3046357615904,41.84921144095452,3802.458152118515,28000.0,53.03125,28.0,7.0,健康
70000.0,55.43417038376618,240.29090658162113,280000.0,13.581371744022714,1854.304635761591,41.85279863974347,3802.7840883263602,28000.0,53.04166666666666,28.0,7.0,健康
70000.0,55.44049662734934,240.32294216102602,280000.0,13.582921673700586,1854.3046357615904,41.85757495364876,3803.218068636164,28000.0,53.05208333333333,28.0,7.0,健康
70000.0,55.44826733524343,240.36229407265517,280000.0,13.584825497134636,1854.3046357615904,41.8634418381088,3803.7511391976977,28000.0,53.0625,28.0,7.0,健康
70000.0,55.457322273951874,240.4081518434036,280000.0,13.587043957118208,1854.304635761591,41.87027831683366,3804.3723079930983,28000.0,53.07291666666666,28.0,7.0,健康
70000.0,55.46749318503195,240.45966434234018,280000.0,13.589535830332826,1854.304635761591,41.87795735469912,3805.0700324931913,28000.0,53.08333333333333,28.0,7.0,健康
70000.0,55.4786177559755,240.5160104728209,280000.0,13.592261350213997,1854.304635761591,41.886356405761504,3805.833178059919,28000.0,53.09375,28.0,7.0,健康
70000.0,55.49055067479769,240.5764551276193,280000.0,13.595184915325433,1854.304635761591,41.895365759472256,3806.651776291121,28000.0,53.10416666666666,28.0,7.0,健康
70000.0,55.50316154541823,240.64033861769036,280000.0,13.598274578627471,1854.3046357615917,41.904886966790755,3807.516882015692,28000.0,53.11458333333333,28.0,7.0,健康
70000.0,55.51632397519833,240.70702138309716,280000.0,13.601499373923597,1854.3046357615917,41.91482460127474,3808.419824698607,28000.0,53.125,28.0,7.0,健康
70000.0,55.52991083916476,240.77585998170684,280000.0,13.604828155595362,1854.3046357615904,41.9250826835694,3809.3518835667014,28000.0,53.13541666666666,28.0,7.0,健康
70000.0,55.54376928584411,240.84608041838692,280000.0,13.608223475031803,1854.3046357615904,41.93554581081231,3810.302573008905,28000.0,53.14583333333333,28.0,7.0,健康
70000.0,55.557393315009655,240.91511882559487,280000.0,13.611561362177365,1854.304635761591,41.94583195283229,3811.2371814096623,28000.0,53.15625,28.0,7.0,健康
70000.0,55.569471261086974,240.97632738623878,280000.0,13.61452045896631,1854.304635761591,41.95495080212066,3812.0657285105667,28000.0,53.16666666666666,28.0,7.0,健康
70000.0,55.5781665658086,241.02039619107182,280000.0,13.616650808623108,1854.304635761591,41.961515757185495,3812.66222641447,28000.0,53.17708333333333,28.0,7.0,健康
70000.0,55.581758892771916,241.03860319657844,280000.0,13.617530928729119,1854.304635761591,41.9642279640428,3812.9086600441533,28000.0,53.1875,28.0,7.0,健康
70000.0,55.579034647708085,241.0247958577447,280000.0,13.616863488688477,1854.3046357615904,41.96217115901961,3812.7217768327732,28000.0,53.19791666666666,28.0,7.0,健康
70000.0,55.56936790066215,240.97580355770395,280000.0,13.614495135662224,1854.3046357615904,41.954872764999934,3812.0586379854226,28000.0,53.20833333333333,28.0,7.0,健康
70000.0,55.55265745493434,240.89111968016232,280000.0,13.610401076458919,1854.3046357615917,41.94225637847542,3810.912301408497,28000.0,53.21875,28.0,7.0,健康
70000.0,55.529135344118416,240.7719307403329,280000.0,13.604638159309012,1854.304635761591,41.924497184809404,3809.2986846065232,28000.0,53.22916666666666,28.0,7.0,健康
70000.0,55.499207168295584,240.62030621422235,280000.0,13.597305756232423,1854.3046357615917,41.90190141206316,3807.245611745079,28000.0,53.23958333333333,28.0,7.0,健康
70000.0,55.463431870306884,240.43909466598308,280000.0,13.588540808225186,1854.304635761591,41.874891062081694,3804.7914263030525,28000.0,53.25,28.0,7.0,健康
70000.0,55.422506319584414,240.23184394002394,280000.0,13.578514048298185,1854.3046357615917,41.843992271286226,3801.983933523492,28000.0,53.26041666666666,28.0,7.0,健康
70000.0,55.377229183199496,240.0026163500068,280000.0,13.567421149883875,1854.304635761591,41.80980803331562,3798.877921967485,28000.0,53.27083333333333,28.0,7.0,健康
70000.0,55.32850305317666,239.75599765042688,280000.0,13.555483248028281,1854.304635761591,41.77301980514838,3795.5353094479187,28000.0,53.28125,28.0,7.0,健康
70000.0,55.27740000182543,239.4974268938777,280000.0,13.54296300044723,1854.304635761591,41.7344370013782,3792.0296401252244,28000.0,53.29166666666666,28.0,7.0,健康
70000.0,55.225176538239566,239.23326987844018,280000.0,13.530168251868693,1854.304635761591,41.69500828637087,3788.447110523234,28000.0,53.30208333333333,28.0,7.0,健康
70000.0,55.17318387947257,238.97036341863065,280000.0,13.517430050470779,1854.304635761591,41.65575382900179,3784.880414131818,28000.0,53.3125,28.0,7.0,健康
70000.0,55.12288861057578,238.716118853218,280000.0,13.50510770959107,1854.3046357615917,41.617780900984705,3781.4301586854995,28000.0,53.32291666666666,28.0,7.0,健康
70000.0,55.07583862577823,238.47834950212618,280000.0,13.493580463315666,1854.304635761591,41.582258162462566,3778.2025297283867,28000.0,53.33333333333333,28.0,7.0,健康
70000.0,55.03350174639788,238.26445601369971,280000.0,13.48320792786748,1854.304635761591,41.5502938185304,3775.2982198028944,28000.0,53.34375,28.0,7.0,健康
70000.0,54.99734659823485,238.08183718397387,280000.0,13.474349916567538,1854.304635761591,41.52299668166731,3772.8179766389107,28000.0,53.35416666666666,28.0,7.0,健康
70000.0,54.968858250113854,237.93797137125063,280000.0,13.467370271277893,1854.304635761591,41.50148797883596,3770.8636759578103,28000.0,53.36458333333333,28.0,7.0,健康
70000.0,54.949453916945345,237.83999394322115,280000.0,13.462616209651609,1854.304635761591,41.48683770729374,3769.5325387024504,28000.0,53.375,28.0,7.0,健康
70000.0,54.94078766159405,237.7962395307765,280000.0,13.460492977090542,1854.304635761591,41.480294684503505,3768.938033585352,28000.0,53.38541666666666,28.0,7.0,健康
70000.0,54.94435683623749,237.81425939303554,280000.0,13.461367424878182,1854.3046357615904,41.48298941135931,3769.182878965891,28000.0,53.39583333333333,28.0,7.0,健康
70000.0,54.9602800243102,237.89465630015053,280000.0,13.465268605955998,1854.304635761591,41.4950114183542,3770.2752096676795,28000.0,53.40625,28.0,7.0,健康
70000.0,54.98684379401795,238.02879525937638,280000.0,13.471776729534398,1854.304635761591,41.51506706448355,3772.097484269631,28000.0,53.41666666666666,28.0,7.0,健康
70000.0,55.02109041508784,238.20176215114628,280000.0,13.480167151696525,1854.3046357615917,41.54092326339131,3774.446802475027,28000.0,53.42708333333333,28.0,7.0,健康
70000.0,55.05970852435531,238.3968508713372,280000.0,13.489628588467054,1854.3046357615917,41.57007993588825,3777.0960047707754,28000.0,53.4375,28.0,7.0,健康
70000.0,55.09965962610243,238.59872159164553,280000.0,13.499416608395094,1854.304635761591,41.600243017707335,3779.8366503506268,28000.0,53.44791666666666,28.0,7.0,健康
70000.0,55.138534062606894,238.7951989217892,280000.0,13.508940845338689,1854.304635761591,41.62959321726821,3782.503436694833,28000.0,53.45833333333333,28.0,7.0,健康
70000.0,55.174650329894426,238.9777775466435,280000.0,13.517789330824131,1854.3046357615904,41.6568609990703,3784.981012630757,28000.0,53.46875,28.0,7.0,健康
70000.0,55.20701154632141,239.1414072254152,280000.0,13.525717828848746,1854.304635761591,41.68129371747266,3787.200992077649,28000.0,53.47916666666666,28.0,7.0,健康
70000.0,55.23517382679366,239.28383174404536,280000.0,13.532617587564443,1854.3046357615904,41.702556239229224,3789.132924518044,28000.0,53.48958333333333,28.0,7.0,健康
70000.0,55.25908877473061,239.4047954169138,280000.0,13.538476749809004,1854.3046357615917,41.7206120249216,3790.773489946521,28000.0,53.5,28.0,7.0,健康
70000.0,55.2790355519472,239.50570119400984,280000.0,13.54336371022707,1854.3046357615917,41.735671841720134,3792.14183886358,28000.0,53.51041666666666,28.0,7.0,健康
70000.0,55.29553606498258,239.58918240653335,280000.0,13.547406335920732,1854.304635761591,41.748129729061844,3793.273774057805,28000.0,53.52083333333333,28.0,7.0,健康
70000.0,55.30920499516204,239.65834409155778,280000.0,13.5507552238147,1854.304635761591,41.758449771347344,3794.2114626681164,28000.0,53.53125,28.0,7.0,健康
70000.0,55.320643548533845,239.7162249837569,280000.0,13.553557669390791,1854.304635761591,41.76708587914305,3794.9961474294214,28000.0,53.54166666666666,28.0,7.0,健康
70000.0,55.33037923673254,239.7654922725752,280000.0,13.55594291299947,1854.3046357615904,41.77443632373308,3795.664015639851,28000.0,53.55208333333333,28.0,7.0,健康
70000.0,55.338842193142206,239.8083212874693,280000.0,13.55801633731984,1854.304635761591,41.780825855822364,3796.244574449555,28000.0,53.5625,28.0,7.0,健康
70000.0,55.34638216915809,239.84648116990013,280000.0,13.55986363144373,1854.3046357615904,41.786518537714365,3796.761816804244,28000.0,53.57291666666666,28.0,7.0,健康
70000.0,55.35329794613713,239.88148351058706,280000.0,13.561557996803602,1854.3046357615917,41.79173994933353,3797.2362391050087,28000.0,53.58333333333333,28.0,7.0,健康
70000.0,55.359843072713275,239.91461125690807,280000.0,13.563161552814751,1854.304635761591,41.79668151989852,3797.6852347881304,28000.0,53.59375,28.0,7.0,健康
70000.0,55.36624775991734,239.94702945169803,280000.0,13.564730701179743,1854.3046357615901,41.8015170587376,3798.124596330328,28000.0,53.60416666666666,28.0,7.0,健康
70000.0,55.37270821522259,239.9797312005904,280000.0,13.566313512729534,1854.304635761591,41.80639470249305,3798.5677835642696,28000.0,53.61458333333333,28.0,7.0,健康
70000.0,55.379354471488,240.01337478071883,280000.0,13.567941845514559,1854.304635761591,41.81141262597344,3799.0237167440764,28000.0,53.625,28.0,7.0,健康
70000.0,55.38624163211749,240.04823925852918,280000.0,13.569629199868789,1854.3046357615917,41.8166124322487,3799.4961759632606,28000.0,53.63541666666666,28.0,7.0,健康
70000.0,55.39336294720904,240.08429061516696,280000.0,13.57137392206622,1854.3046357615917,41.82198902514282,3799.9846981785417,28000.0,53.64583333333333,28.0,7.0,健康
70000.0,55.400672492431106,240.1212964990433,280000.0,13.573164760645621,1854.304635761591,41.82750773178549,3800.486132980774,28000.0,53.65625,28.0,7.0,健康
70000.0,55.408102350766576,240.1589131717866,280000.0,13.574985075937816,1854.3046357615917,41.83311727482876,3800.9958212625884,28000.0,53.66666666666666,28.0,7.0,健康
70000.0,55.415574761989404,240.19674699638102,280000.0,13.576815816687404,1854.304635761591,41.838758945302,3801.5084286724727,28000.0,53.67708333333333,28.0,7.0,健康
70000.0,55.4230122210438,240.23440555701265,280000.0,13.57863799415573,1854.304635761591,41.84437422688807,3802.0186383636046,28000.0,53.6875,28.0,7.0,健康
70000.0,55.43034214904238,240.27152131180486,280000.0,13.580433826515383,1854.304635761591,41.849908322527,3802.521471424307,28000.0,53.69791666666666,28.0,7.0,健康
70000.0,55.43750117684901,240.30777329170485,280000.0,13.582187788328007,1854.304635761591,41.855313388521004,3803.012580731842,28000.0,53.70833333333333,28.0,7.0,健康
70000.0,55.444436518024126,240.34289406624944,280000.0,13.583886946915907,1854.3046357615904,41.86054957110822,3803.488345136454,28000.0,53.71875,28.0,7.0,健康
70000.0,55.45110558678344,240.37666782352724,280000.0,13.585520868761948,1854.3046357615917,41.865584718021495,3803.9458432533456,28000.0,53.72916666666666,28.0,7.0,健康
70000.0,55.45746285309356,240.40886381133026,280000.0,13.587078399007922,1854.304635761591,41.87038445408564,3804.381951722218,28000.0,53.73958333333333,28.0,7.0,健康
70000.0,55.46344787466976,240.43917572360743,280000.0,13.58854472929409,1854.304635761591,41.87490314537567,3804.7925242023452,28000.0,53.75,28.0,7.0,健康
70000.0,55.46895427988771,240.46706459423035,280000.0,13.58989379857249,1854.304635761591,41.87906048131522,3805.1702636002974,28000.0,53.76041666666666,28.0,7.0,健康
70000.0,55.47381884000862,240.49170341978754,280000.0,13.591085615802108,1854.3046357615904,41.88273322420651,3805.50397242459,28000.0,53.77083333333333,28.0,7.0,健康
70000.0,55.47786377899017,240.51219144709478,280000.0,13.592076625852592,1854.304635761591,41.88578715313758,3805.7814552387254,28000.0,53.78125,28.0,7.0,健康
70000.0,55.48089836169752,240.52756224734665,280000.0,13.592820098615897,1854.3046357615917,41.888078263081624,3805.989627612451,28000.0,53.79166666666666,28.0,7.0,健康
70000.0,55.482716082488615,240.5367695213989,280000.0,13.593265440209708,1854.3046357615904,41.88945064227891,3806.114323258718,28000.0,53.80208333333333,28.0,7.0,健康
70000.0,55.48316081794686,240.53902224875935,280000.0,13.59337440039698,1854.304635761591,41.88978641754988,3806.1448321111548,28000.0,53.8125,28.0,7.0,健康
70000.0,55.482136661567715,240.53383457820817,280000.0,13.59312348208409,1854.304635761591,41.88901317948363,3806.074574983545,28000.0,53.82291666666666,28.0,7.0,健康
70000.0,55.47963457328609,240.52116085859058,280000.0,13.592510470455089,1854.3046357615904,41.887124102831,3805.902931727425,28000.0,53.83333333333333,28.0,7.0,健康
70000.0,55.47575854351942,240.5015281525676,280000.0,13.591560843162254,1854.3046357615904,41.88419770035717,3805.637036085431,28000.0,53.84375,28.0,7.0,健康
70000.0,55.4707266872343,240.4760416907331,280000.0,13.590328038372396,1854.3046357615901,41.8803986488619,3805.291850744271,28000.0,53.85416666666666,28.0,7.0,健康
70000.0,55.46485515724966,240.44630324729002,280000.0,13.588889513526164,1854.3046357615904,41.8759656437235,3804.8890637873255,28000.0,53.86458333333333,28.0,7.0,健康
70000.0,55.45850767698828,240.41415537712675,280000.0,13.587334380862126,1854.3046357615904,41.87117329612616,3804.4536266413957,28000.0,53.875,28.0,7.0,健康
70000.0,55.45209270359265,240.38166693498619,280000.0,13.585762712380198,1854.304635761591,41.866329991212446,3804.0135594664557,28000.0,53.88541666666666,28.0,7.0,健康
70000.0,55.446021087887345,240.350918582745,280000.0,13.5842751665324,1854.304635761591,41.861745921354945,3803.5970466290723,28000.0,53.89583333333333,28.0,7.0,健康
70000.0,55.440629696886155,240.32361602746982,280000.0,13.582954275737112,1854.3046357615917,41.85767542114904,3803.2271972063913,28000.0,53.90625,28.0,7.0,健康
70000.0,55.4361756149665,240.30106077506065,280000.0,13.581863025666793,1854.304635761591,41.85431258929971,3802.921647186702,28000.0,53.91666666666666,28.0,7.0,健康
70000.0,55.432840871477545,240.28417419666957,280000.0,13.581046013511996,1854.3046357615904,41.85179485796555,3802.6928837833584,28000.0,53.92708333333333,28.0,7.0,健康
70000.0,55.430729215220055,240.27348130237144,280000.0,13.58052865772891,1854.3046357615904,41.85020055749115,3802.548024164095,28000.0,53.9375,28.0,7.0,健康
70000.0,55.42989110742354,240.26923737401626,280000.0,13.580323321318772,1854.3046357615917,41.84956778610477,3802.4905299692564,28000.0,53.94791666666666,28.0,7.0,健康
70000.0,55.43034292656577,240.27152524895263,280000.0,13.580434017008614,1854.304635761591,41.84990890955716,3802.5215247624114,28000.0,53.95833333333333,28.0,7.0,健康
70000.0,55.43206864522155,240.28026382192948,280000.0,13.580856818079283,1854.3046357615917,41.851211827142265,3802.6399090621994,28000.0,53.96875,28.0,7.0,健康
70000.0,55.43503707661787,240.29529537053693,280000.0,13.581584083771377,1854.304635761591,41.85345299284649,3802.8435434559856,28000.0,53.97916666666666,28.0,7.0,健康
70000.0,55.43921129829654,240.3164332604095,280000.0,13.582606768082652,1854.304635761591,41.856604530213886,3803.1298950631426,28000.0,53.98958333333333,28.0,7.0,健康
70000.0,55.44454713633082,240.34345425263018,280000.0,13.583914048401047,1854.3046357615904,41.86063308792978,3803.495933552293,28000.0,54.0,28.0,7.0,健康
70000.0,55.45101164021593,240.37619204617533,280000.0,13.585497851852903,1854.304635761591,41.86551378836303,3803.939398518813,28000.0,54.01041666666666,28.0,7.0,健康
70000.0,55.45858016098201,240.41452247738582,280000.0,13.587352139440592,1854.304635761591,41.87122802154142,3804.4585990433657,28000.0,54.02083333333333,28.0,7.0,健康
70000.0,55.46720907118194,240.45822535094794,280000.0,13.589466222439576,1854.304635761591,41.877742848742365,3805.0505422830815,28000.0,54.03125,28.0,7.0,健康
70000.0,55.476825329892215,240.50693154881498,280000.0,13.591822205823592,1854.304635761591,41.885003124068625,3805.7102176306057,28000.0,54.04166666666666,28.0,7.0,健康
70000.0,55.48732417525282,240.5601112802283,280000.0,13.594394422936942,1854.304635761591,41.89292975231588,3806.4304384223437,28000.0,54.05208333333333,28.0,7.0,健康
70000.0,55.498573811876035,240.6170977507176,280000.0,13.59715058390963,1854.304635761591,41.901423227966404,3807.2021634946964,28000.0,54.0625,28.0,7.0,健康
70000.0,55.51042507881689,240.6771360654497,280000.0,13.600054144310137,1854.304635761591,41.91037093450675,3808.0151604068387,28000.0,54.07291666666666,28.0,7.0,健康
70000.0,55.52272674713743,240.73946067431868,280000.0,13.603068053048672,1854.304635761591,41.91965869408876,3808.859054853628,28000.0,54.08333333333333,28.0,7.0,健康
70000.0,55.53533937450699,240.80336554402467,280000.0,13.606158146754213,1854.304635761591,41.92918122775278,3809.72428109118,28000.0,54.09375,28.0,7.0,健康
70000.0,55.54814349302518,240.8682456541013,280000.0,13.609295155791168,1854.304635761591,41.93884833723401,3810.602643621527,28000.0,54.10416666666666,28.0,7.0,健康
70000.0,55.56103966950994,240.93359733153463,280000.0,13.612454719029934,1854.304635761591,41.948584950480004,3811.4873213283818,28000.0,54.11458333333333,28.0,7.0,健康
70000.0,55.573944337262155,240.9989971604176,280000.0,13.615616362629227,1854.304635761591,41.95832797463293,3812.3725815361836,28000.0,54.125,28.0,7.0,健康
70000.0,55.58679055290778,241.06410584795478,280000.0,13.618763685462406,1854.304635761591,41.968026867445374,3813.2538319294736,28000.0,54.13541666666666,28.0,7.0,健康
70000.0,55.59952907991244,241.12867375000948,280000.0,13.621884624578549,1854.304635761591,41.977644455333895,3814.1276948819936,28000.0,54.14583333333333,28.0,7.0,健康
70000.0,55.612128394941315,241.19254093944295,280000.0,13.624971456760623,1854.304635761591,41.987156938180696,3814.992007892974,28000.0,54.15625,28.0,7.0,健康
70000.0,55.62458247071354,241.25567669849264,280000.0,13.628022705324822,1854.3046357615917,41.99655976538872,3815.84635749095,28000.0,54.16666666666666,28.0,7.0,健康
70000.0,55.636913342467146,241.3181925805689,280000.0,13.631043768904448,1854.3046357615904,42.0058695735627,3816.6922552932456,28000.0,54.17708333333333,28.0,7.0,健康
70000.0,55.6490863867275,241.37991288990463,280000.0,13.634026164748233,1854.3046357615904,42.01506022197927,3817.5273261295056,28000.0,54.1875,28.0,7.0,健康
70000.0,55.66044795633566,241.43752294096137,280000.0,13.636809749302234,1854.3046357615904,42.02363820703343,3818.306729804626,28000.0,54.19791666666666,28.0,7.0,健康
70000.0,55.66923503065394,241.48208146488335,280000.0,13.638962582510214,1854.304635761591,42.03027244814372,3818.90952310286,28000.0,54.20833333333333,28.0,7.0,健康
