t_day,泥饼含固率,目标含固率,湿泥饼产量,滤液量,滤液TSS,干固体产率,上清液TSS,浓缩含固率,轨迹
44.73958333333333,28.0,28.0,13.507130709122606,41.624015042398234,1854.304635761591,3781.9965985543295,238.75785370662328,7.0,脱水机退化
44.75,28.0,28.0,13.496242207928558,41.59046068157576,1854.304635761591,3778.9478182199964,238.53324655717714,7.0,脱水机退化
44.76041666666666,28.0,28.0,13.485313680522465,41.556782974671265,1854.304635761591,3775.88783054629,238.30787459001027,7.0,脱水机退化
44.77083333333333,28.0,28.0,13.474954368678778,41.52485938103054,1854.3046357615904,3772.9872232300577,238.09429743773543,7.0,脱水机退化
44.78125,28.0,28.0,13.465747542812103,41.49648732580873,1854.304635761591,3770.4093119873887,237.90452693342056,7.0,脱水机退化
44.79166666666666,28.0,28.0,13.458206081982656,41.47324731386494,1854.3046357615904,3768.2977029551434,237.74911502041218,7.0,脱水机退化
44.80208333333333,28.0,28.0,13.452744080831067,41.456415432765105,1854.3046357615917,3766.768342632699,237.63657401825284,7.0,脱水机退化
44.8125,28.0,28.0,13.449636379342875,41.44683863838315,1854.304635761591,3765.8981862160053,237.57254862340503,7.0,脱水机退化
44.82291666666666,28.0,28.0,13.449017451033095,41.444931328693826,1854.304635761591,3765.7248862892666,237.5597979446107,7.0,脱水机退化
44.83333333333333,28.0,28.0,13.450893702376051,41.45071324609764,1854.3046357615904,3766.2502366652943,237.59845161380605,7.0,脱水机退化
44.84375,28.0,28.0,13.455118715164222,41.46373318346526,1854.304635761591,3767.4332402459822,237.68549995540369,7.0,脱水机退化
44.85416666666666,28.0,28.0,13.461355599644431,41.48295297033285,1854.3046357615904,3769.179567900441,237.81401570626596,7.0,脱水机退化
44.86458333333333,28.0,28.0,13.469118991697004,41.50687689278057,1854.304635761591,3771.353317675161,237.97401400636858,7.0,脱水机退化
44.875,28.0,28.0,13.47787382211026,41.53385606405406,1854.304635761591,3773.8046701908725,238.15448205038592,7.0,脱水机退化
44.88541666666666,28.0,28.0,13.48713121955752,41.562383962309916,1854.304635761591,3776.3967414761055,238.34535229997383,7.0,脱水机退化
44.89583333333333,28.0,28.0,13.496499954171965,41.59125496081565,1854.304635761591,3779.0199871681502,238.538562627216,7.0,脱水机退化
44.90625,28.0,28.0,13.50569406789821,41.61958784189038,1854.3046357615917,3781.5943390114985,238.72821531819685,7.0,脱水机退化
44.91666666666666,28.0,28.0,13.514511648764081,41.646760387007696,1854.3046357615904,3784.063261653943,238.91014157229588,7.0,脱水机退化
44.92708333333333,28.0,28.0,13.522751903195772,41.67215382413391,1854.304635761591,3786.3705328948163,239.08019219244287,7.0,脱水机退化
44.9375,28.0,28.0,13.530166377696895,41.69500251086189,1854.3046357615901,3788.446585755131,239.2332311909106,7.0,脱水机退化
44.94791666666666,28.0,28.0,13.536489201902997,41.714487132394964,1854.3046357615904,3790.2169765328395,239.3637600937163,7.0,脱水机退化
44.95833333333333,28.0,28.0,13.541481502609088,41.72987156926474,1854.304635761591,3791.6148207305446,239.4668359955211,7.0,脱水机退化
44.96875,28.0,28.0,13.544968449289934,41.7406170580159,1854.3046357615917,3792.5911658011814,239.5388384493268,7.0,脱水机退化
44.97916666666666,28.0,28.0,13.546833221680584,41.74636360150546,1854.3046357615917,3793.113302070564,239.57734694852365,7.0,脱水机退化
44.98958333333333,28.0,28.0,13.547004681043695,41.74689197627751,1854.304635761591,3793.161310692235,239.58088776091319,7.0,脱水机退化
45.0,28.0,28.0,13.545470868371922,41.7421653290645,1854.304635761591,3792.7318431441386,239.54921348416576,7.0,脱水机退化
45.01041666666666,28.0,28.0,13.542272243844396,41.732308343275605,1854.3046357615904,3791.8362282764306,239.48316357784608,7.0,脱水机退化
45.02083333333333,28.0,28.0,13.537489483633077,41.71756963323661,1854.3046357615917,3790.4970554172614,239.38441186384156,7.0,脱水机退化
45.03125,28.0,28.0,13.531245388558878,41.69832762596715,1854.304635761591,3788.748708796486,239.2555049341249,7.0,脱水机退化
45.04166666666666,28.0,28.0,13.523684747437338,41.67502850740894,1854.304635761591,3786.6317292824547,239.0994450871081,7.0,脱水机退化
45.05208333333333,28.0,28.0,13.514955179956848,41.64812718721396,1854.304635761591,3784.1874503879176,238.91929365346803,7.0,脱水机退化
45.0625,28.0,28.0,13.505211058721713,41.61809938504036,1854.3046357615917,3781.4590964420795,238.71825091419984,7.0,脱水机退化
45.07291666666666,28.0,28.0,13.494605328344502,41.58541642000042,1854.3046357615904,3778.4894919364606,238.4994863656269,7.0,脱水机退化
45.08333333333333,28.0,28.0,13.483285142098547,41.55053176442614,1854.304635761591,3775.319839787593,238.26604805626545,7.0,脱水机退化
45.09375,28.0,28.0,13.471405198174482,41.51392214131323,1854.3046357615901,3771.993455488855,238.0211370439426,7.0,脱水机退化
45.10416666666666,28.0,28.0,13.459138208329264,41.476119784851406,1854.304635761591,3768.558698332194,237.76832239972106,7.0,脱水机退化
45.11458333333333,28.0,28.0,13.446675621730222,41.437714671046194,1854.304635761591,3765.0691740844622,237.51155516808586,7.0,脱水机退化
45.125,28.0,28.0,13.434218304966423,41.399325796937326,1854.3046357615917,3761.5811253905986,237.2549755795553,7.0,脱水机退化
45.13541666666666,28.0,28.0,13.421967005873746,41.361571793610935,1854.304635761591,3758.150761644649,237.00271634082927,7.0,脱水机退化
45.14583333333333,28.0,28.0,13.41010536170917,41.32501856363439,1854.304635761591,3754.8295012785675,236.75855303906658,7.0,脱水机退化
45.15625,28.0,28.0,13.398779254235933,41.29011566101279,1854.3046357615904,3751.6581911860612,236.52548017125804,7.0,脱水机退化
