scenario,ramp_days,final_target,raw_first_alarm,raw_delay,raw_lead,ratio_noiseless_first,ratio_noiseless_delay,ratio_delay_median,ratio_delay_min,ratio_delay_max,ratio_lead_median,healthy_false_alarm_runs,late_cake_flow,late_flow_increase_pct
0_速率30天.csv,30,18.0,94.11458333333331,34.114583333333314,-9.114583333333314,60.04166666666666,0.04166666666665719,5.53125,1.2708333333333286,9.03125,19.03125,0,14.839054844815005,55.53451497649486
1_速率60天.csv,60,17.999999999999993,146.11458333333331,86.11458333333331,-37.114583333333314,60.04166666666666,0.04166666666665719,9.802083333333329,5.03125,11.03125,37.46354166666666,0,14.838804282023201,55.53188872012598
2_速率120天.csv,120,19.66840277777778,146.11458333333331,86.11458333333331,10.885416666666686,60.04166666666666,0.04166666666665719,18.53125,5.03125,30.03125,72.32812499999999,0,13.314983463844221,39.56006744544642
3_幅值22%.csv,60,22.000000000000007,,,,60.04166666666666,0.04166666666665719,14.03125,5.03125,22.03125,,0,12.141628411192947,27.26162856791219
4_幅值20%.csv,60,20.0,146.11458333333331,86.11458333333331,,60.04166666666666,0.04166666666665719,10.927083333333329,5.03125,12.885416666666657,45.74479166666666,0,13.355399388837053,39.98368413510931
5_幅值18%.csv,60,17.999999999999996,146.11458333333331,86.11458333333331,-37.114583333333314,60.04166666666666,0.04166666666665719,9.802083333333329,5.03125,11.03125,37.46354166666666,0,14.838804145632468,55.53188729055605
