cal_mode,file,method,quantile,recall,fp_per_hour,delay,time_in_alarm
mid,valve2\2.csv,F0,0.99,0.0,0.0,,0.0
mid,valve2\2.csv,F0,0.995,0.0,0.0,,0.0
mid,valve2\2.csv,F0,0.999,0.0,0.0,,0.0
mid,valve2\2.csv,F2,0.9,0.0,21.176470588235293,,0.0
mid,valve2\2.csv,F2,0.99,0.0,0.0,,0.0
mid,valve2\2.csv,F2,0.995,0.0,0.0,,0.0
mid,valve2\2.csv,F2,0.999,0.0,0.0,,0.0
mid,valve2\2.csv,F3,0.9,0.0,21.176470588235293,,0.0
mid,valve2\2.csv,F3,0.99,0.0,0.0,,0.0
mid,valve2\2.csv,F3,0.995,0.0,0.0,,0.0
mid,valve2\2.csv,F3,0.999,0.0,0.0,,0.0
mid,valve2\3.csv,F0,0.9,0.0,0.0,,0.0
mid,valve2\3.csv,F0,0.99,0.0,0.0,,0.0
mid,valve2\3.csv,F0,0.995,0.0,0.0,,0.0
mid,valve2\3.csv,F0,0.999,0.0,0.0,,0.0
mid,valve2\3.csv,F2,0.9,1.0,69.90291262135922,191.0,0.0
mid,valve2\3.csv,F2,0.99,1.0,0.0,44.0,0.0
mid,valve2\3.csv,F2,0.995,1.0,0.0,48.0,0.0
mid,valve2\3.csv,F2,0.999,0.0,0.0,,0.0
mid,valve2\3.csv,F3,0.9,1.0,34.95145631067961,8.0,0.0
mid,valve2\3.csv,F3,0.99,1.0,0.0,93.0,0.0
mid,valve2\3.csv,F3,0.995,1.0,0.0,93.0,0.0
mid,valve2\3.csv,F3,0.999,1.0,0.0,95.0,0.0
fixed,other\1.csv,F0,0.9,0.0,0.0,,0.0
fixed,other\1.csv,F0,0.99,0.0,0.0,,0.0
fixed,other\1.csv,F0,0.995,0.0,0.0,,0.0
fixed,other\1.csv,F0,0.999,0.0,0.0,,0.0
fixed,other\1.csv,F2,0.9,1.0,19.45945945945946,-54.0,0.2918918918918919
fixed,other\1.csv,F2,0.99,0.0,0.0,,0.0
fixed,other\1.csv,F2,0.995,0.0,0.0,,0.0
fixed,other\1.csv,F2,0.999,0.0,0.0,,0.0
fixed,other\1.csv,F3,0.9,1.0,0.0,-137.0,0.7405405405405405
fixed,other\1.csv,F3,0.99,1.0,0.0,-137.0,0.7405405405405405
fixed,other\1.csv,F3,0.995,1.0,0.0,-137.0,0.7405405405405405
fixed,other\1.csv,F3,0.999,1.0,0.0,-137.0,0.7405405405405405
fixed,other\10.csv,F0,0.9,1.0,0.0,70.0,0.0
fixed,other\10.csv,F0,0.99,0.0,0.0,,0.0
fixed,other\10.csv,F0,0.995,0.0,0.0,,0.0
fixed,other\10.csv,F0,0.999,0.0,0.0,,0.0
fixed,other\10.csv,F2,0.9,1.0,0.0,-206.0,0.7091412742382271
fixed,other\10.csv,F2,0.99,1.0,0.0,-118.0,0.5096952908587258
fixed,other\10.csv,F2,0.995,1.0,0.0,-118.0,0.5096952908587258
fixed,other\10.csv,F2,0.999,1.0,0.0,-118.0,0.5096952908587258
fixed,other\10.csv,F3,0.9,1.0,0.0,-150.0,0.889196675900277
fixed,other\10.csv,F3,0.99,1.0,0.0,-150.0,0.889196675900277
fixed,other\10.csv,F3,0.995,1.0,0.0,-150.0,0.889196675900277
fixed,other\10.csv,F3,0.999,1.0,0.0,-150.0,0.889196675900277
fixed,other\11.csv,F0,0.9,1.0,0.0,75.0,0.0
fixed,other\11.csv,F0,0.99,1.0,0.0,119.0,0.0
fixed,other\11.csv,F0,0.995,1.0,0.0,119.0,0.0
fixed,other\11.csv,F0,0.999,1.0,0.0,119.0,0.0
fixed,other\11.csv,F2,0.9,1.0,10.027855153203342,-199.0,1.0
fixed,other\11.csv,F2,0.99,1.0,10.027855153203342,-159.0,0.9136490250696379
fixed,other\11.csv,F2,0.995,1.0,10.027855153203342,-159.0,0.9136490250696379
fixed,other\11.csv,F2,0.999,1.0,10.027855153203342,-159.0,0.9136490250696379
fixed,other\11.csv,F3,0.9,1.0,0.0,-150.0,0.8885793871866295
fixed,other\11.csv,F3,0.99,1.0,0.0,-150.0,0.8885793871866295
fixed,other\11.csv,F3,0.995,1.0,0.0,-150.0,0.8885793871866295
fixed,other\11.csv,F3,0.999,1.0,0.0,-150.0,0.8885793871866295
fixed,other\12.csv,F0,0.9,0.0,0.0,,0.0
fixed,other\12.csv,F0,0.99,0.0,0.0,,0.0
fixed,other\12.csv,F0,0.995,0.0,0.0,,0.0
fixed,other\12.csv,F0,0.999,0.0,0.0,,0.0
fixed,other\12.csv,F2,0.9,0.0,10.027855153203342,,0.30919220055710306
fixed,other\12.csv,F2,0.99,0.0,0.0,,0.0
fixed,other\12.csv,F2,0.995,0.0,0.0,,0.0
fixed,other\12.csv,F2,0.999,0.0,0.0,,0.0
fixed,other\12.csv,F3,0.9,1.0,0.0,-148.0,0.8885793871866295
fixed,other\12.csv,F3,0.99,1.0,0.0,-148.0,0.8885793871866295
fixed,other\12.csv,F3,0.995,1.0,0.0,-148.0,0.8885793871866295
fixed,other\12.csv,F3,0.999,1.0,0.0,-148.0,0.8885793871866295
fixed,other\13.csv,F0,0.9,0.0,0.0,,0.0
fixed,other\13.csv,F0,0.99,0.0,0.0,,0.0
fixed,other\13.csv,F0,0.995,0.0,0.0,,0.0
fixed,other\13.csv,F0,0.999,0.0,0.0,,0.0
fixed,other\13.csv,F2,0.9,1.0,12.949640287769785,-84.0,0.302158273381295
fixed,other\13.csv,F2,0.99,1.0,12.949640287769785,-84.0,0.302158273381295
fixed,other\13.csv,F2,0.995,1.0,12.949640287769785,-84.0,0.302158273381295
fixed,other\13.csv,F2,0.999,1.0,12.949640287769785,-74.0,0.26618705035971224
fixed,other\13.csv,F3,0.9,1.0,0.0,-75.0,0.8561151079136691
fixed,other\13.csv,F3,0.99,1.0,0.0,-75.0,0.8561151079136691
fixed,other\13.csv,F3,0.995,1.0,0.0,-75.0,0.8561151079136691
fixed,other\13.csv,F3,0.999,1.0,0.0,-75.0,0.8561151079136691
fixed,other\14.csv,F0,0.9,0.0,0.0,,0.0
fixed,other\14.csv,F0,0.99,0.0,0.0,,0.0
fixed,other\14.csv,F0,0.995,0.0,0.0,,0.0
fixed,other\14.csv,F0,0.999,0.0,0.0,,0.0
fixed,other\14.csv,F2,0.9,0.0,16.143497757847534,,0.0
fixed,other\14.csv,F2,0.99,0.0,16.143497757847534,,0.0
fixed,other\14.csv,F2,0.995,0.0,16.143497757847534,,0.0
fixed,other\14.csv,F2,0.999,0.0,16.143497757847534,,0.0
fixed,other\14.csv,F3,0.9,1.0,0.0,-151.0,0.820627802690583
fixed,other\14.csv,F3,0.99,1.0,0.0,-151.0,0.820627802690583
fixed,other\14.csv,F3,0.995,1.0,0.0,-151.0,0.820627802690583
fixed,other\14.csv,F3,0.999,1.0,0.0,-151.0,0.820627802690583
fixed,other\2.csv,F0,0.9,0.0,0.0,,0.0
fixed,other\2.csv,F0,0.99,0.0,0.0,,0.0
fixed,other\2.csv,F0,0.995,0.0,0.0,,0.0
fixed,other\2.csv,F0,0.999,0.0,0.0,,0.0
fixed,other\2.csv,F2,0.9,0.0,24.657534246575345,,0.5616438356164384
fixed,other\2.csv,F2,0.99,0.0,12.328767123287673,,0.4623287671232877
fixed,other\2.csv,F2,0.995,0.0,12.328767123287673,,0.4623287671232877
fixed,other\2.csv,F2,0.999,0.0,12.328767123287673,,0.4623287671232877
fixed,other\2.csv,F3,0.9,1.0,0.0,40.0,1.0
fixed,other\2.csv,F3,0.99,1.0,0.0,40.0,1.0
fixed,other\2.csv,F3,0.995,1.0,0.0,40.0,1.0
fixed,other\2.csv,F3,0.999,1.0,0.0,40.0,1.0
fixed,other\3.csv,F0,0.9,0.0,0.0,,0.0
fixed,other\3.csv,F0,0.99,0.0,0.0,,0.0
fixed,other\3.csv,F0,0.995,0.0,0.0,,0.0
fixed,other\3.csv,F0,0.999,0.0,0.0,,0.0
fixed,other\3.csv,F2,0.9,0.0,20.055710306406684,,0.1894150417827298
fixed,other\3.csv,F2,0.99,0.0,10.027855153203342,,0.0
fixed,other\3.csv,F2,0.995,0.0,10.027855153203342,,0.0
fixed,other\3.csv,F2,0.999,0.0,10.027855153203342,,0.0
fixed,other\3.csv,F3,0.9,1.0,0.0,-148.0,0.8885793871866295
fixed,other\3.csv,F3,0.99,1.0,0.0,-148.0,0.8885793871866295
fixed,other\3.csv,F3,0.995,1.0,0.0,-148.0,0.8885793871866295
fixed,other\3.csv,F3,0.999,1.0,0.0,-148.0,0.8885793871866295
fixed,other\4.csv,F0,0.9,1.0,0.0,385.0,0.0
fixed,other\4.csv,F0,0.99,0.0,0.0,,0.0
fixed,other\4.csv,F0,0.995,0.0,0.0,,0.0
fixed,other\4.csv,F0,0.999,0.0,0.0,,0.0
fixed,other\4.csv,F2,0.9,1.0,8.653846153846155,-422.0,1.0
fixed,other\4.csv,F2,0.99,1.0,8.653846153846155,-415.0,0.9975961538461539
fixed,other\4.csv,F2,0.995,1.0,8.653846153846155,-415.0,0.9975961538461539
fixed,other\4.csv,F2,0.999,1.0,8.653846153846155,-415.0,0.9975961538461539
fixed,other\4.csv,F3,0.9,1.0,0.0,-376.0,0.9038461538461539
fixed,other\4.csv,F3,0.99,1.0,0.0,-376.0,0.9038461538461539
fixed,other\4.csv,F3,0.995,1.0,0.0,-376.0,0.9038461538461539
fixed,other\4.csv,F3,0.999,1.0,0.0,-376.0,0.9038461538461539
fixed,other\5.csv,F0,0.9,1.0,9.863013698630137,0.0,0.16712328767123288
fixed,other\5.csv,F0,0.99,1.0,9.863013698630137,0.0,0.16712328767123288
fixed,other\5.csv,F0,0.995,1.0,9.863013698630137,0.0,0.16712328767123288
fixed,other\5.csv,F0,0.999,1.0,9.863013698630137,0.0,0.1643835616438356
fixed,other\5.csv,F2,0.9,1.0,9.863013698630137,-196.0,1.0
fixed,other\5.csv,F2,0.99,0.0,19.726027397260275,,0.6602739726027397
fixed,other\5.csv,F2,0.995,0.0,19.726027397260275,,0.5534246575342465
fixed,other\5.csv,F2,0.999,0.0,19.726027397260275,,0.5534246575342465
fixed,other\5.csv,F3,0.9,1.0,0.0,-152.0,0.8904109589041096
fixed,other\5.csv,F3,0.99,1.0,0.0,-152.0,0.8904109589041096
fixed,other\5.csv,F3,0.995,1.0,0.0,-152.0,0.8904109589041096
fixed,other\5.csv,F3,0.999,1.0,0.0,-152.0,0.8904109589041096
fixed,other\6.csv,F0,0.9,1.0,0.0,0.0,0.0
fixed,other\6.csv,F0,0.99,0.0,0.0,,0.0
fixed,other\6.csv,F0,0.995,0.0,0.0,,0.0
fixed,other\6.csv,F0,0.999,0.0,0.0,,0.0
fixed,other\6.csv,F2,0.9,1.0,0.0,1.0,0.1726027397260274
fixed,other\6.csv,F2,0.99,0.0,9.863013698630137,,0.07671232876712329
fixed,other\6.csv,F2,0.995,0.0,9.863013698630137,,0.07671232876712329
fixed,other\6.csv,F2,0.999,0.0,9.863013698630137,,0.07671232876712329
fixed,other\6.csv,F3,0.9,1.0,0.0,-153.0,0.8904109589041096
fixed,other\6.csv,F3,0.99,1.0,0.0,-153.0,0.8904109589041096
fixed,other\6.csv,F3,0.995,1.0,0.0,-153.0,0.8904109589041096
fixed,other\6.csv,F3,0.999,1.0,0.0,-153.0,0.8904109589041096
fixed,other\7.csv,F0,0.9,1.0,0.0,1.0,0.0
fixed,other\7.csv,F0,0.99,1.0,0.0,1.0,0.0
fixed,other\7.csv,F0,0.995,1.0,0.0,1.0,0.0
fixed,other\7.csv,F0,0.999,1.0,0.0,1.0,0.0
fixed,other\7.csv,F2,0.9,1.0,9.917355371900827,-187.0,0.9862258953168044
fixed,other\7.csv,F2,0.99,1.0,19.834710743801654,-3.0,0.7107438016528925
fixed,other\7.csv,F2,0.995,1.0,19.834710743801654,-3.0,0.6859504132231405
fixed,other\7.csv,F2,0.999,1.0,19.834710743801654,-3.0,0.6831955922865014
fixed,other\7.csv,F3,0.9,1.0,0.0,-152.0,0.8898071625344353
fixed,other\7.csv,F3,0.99,1.0,0.0,-152.0,0.8898071625344353
fixed,other\7.csv,F3,0.995,1.0,0.0,-152.0,0.8898071625344353
fixed,other\7.csv,F3,0.999,1.0,0.0,-152.0,0.8898071625344353
fixed,other\8.csv,F0,0.9,1.0,0.0,400.0,0.4725274725274725
fixed,other\8.csv,F0,0.99,1.0,0.0,401.0,0.11263736263736264
fixed,other\8.csv,F0,0.995,1.0,0.0,401.0,0.10714285714285714
fixed,other\8.csv,F0,0.999,0.0,0.0,,0.0
fixed,other\8.csv,F2,0.9,1.0,9.89010989010989,-187.0,0.9862637362637363
fixed,other\8.csv,F2,0.99,1.0,9.89010989010989,-186.0,0.9835164835164835
fixed,other\8.csv,F2,0.995,1.0,9.89010989010989,-186.0,0.9835164835164835
fixed,other\8.csv,F2,0.999,1.0,9.89010989010989,-186.0,0.9835164835164835
fixed,other\8.csv,F3,0.9,1.0,0.0,-152.0,0.8901098901098901
fixed,other\8.csv,F3,0.99,1.0,0.0,-152.0,0.8901098901098901
fixed,other\8.csv,F3,0.995,1.0,0.0,-152.0,0.8901098901098901
fixed,other\8.csv,F3,0.999,1.0,0.0,-152.0,0.8901098901098901
fixed,other\9.csv,F0,0.9,1.0,0.0,3.0,0.15151515151515152
fixed,other\9.csv,F0,0.99,1.0,0.0,4.0,0.0
fixed,other\9.csv,F0,0.995,1.0,0.0,4.0,0.0
fixed,other\9.csv,F0,0.999,1.0,0.0,4.0,0.0
fixed,other\9.csv,F2,0.9,1.0,9.917355371900827,3.0,0.47107438016528924
fixed,other\9.csv,F2,0.99,1.0,9.917355371900827,13.0,0.0
fixed,other\9.csv,F2,0.995,1.0,19.834710743801654,14.0,0.24793388429752067
fixed,other\9.csv,F2,0.999,1.0,19.834710743801654,168.0,0.24793388429752067
fixed,other\9.csv,F3,0.9,1.0,0.0,-152.0,0.8898071625344353
fixed,other\9.csv,F3,0.99,1.0,0.0,-152.0,0.8898071625344353
fixed,other\9.csv,F3,0.995,1.0,0.0,-152.0,0.8898071625344353
fixed,other\9.csv,F3,0.999,1.0,0.0,-152.0,0.8898071625344353
fixed,valve1\0.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve1\0.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve1\0.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve1\0.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve1\0.csv,F2,0.9,1.0,9.836065573770492,-173.0,0.73224043715847
fixed,valve1\0.csv,F2,0.99,1.0,0.0,188.0,0.0
fixed,valve1\0.csv,F2,0.995,1.0,0.0,228.0,0.0
fixed,valve1\0.csv,F2,0.999,1.0,0.0,228.0,0.0
fixed,valve1\0.csv,F3,0.9,1.0,0.0,-153.0,0.8907103825136612
fixed,valve1\0.csv,F3,0.99,1.0,0.0,-153.0,0.8907103825136612
fixed,valve1\0.csv,F3,0.995,1.0,0.0,-153.0,0.8907103825136612
fixed,valve1\0.csv,F3,0.999,1.0,0.0,-153.0,0.8907103825136612
fixed,valve1\1.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve1\1.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve1\1.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve1\1.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve1\1.csv,F2,0.9,1.0,9.917355371900827,-114.0,0.7851239669421488
fixed,valve1\1.csv,F2,0.99,1.0,9.917355371900827,233.0,0.0
fixed,valve1\1.csv,F2,0.995,1.0,9.917355371900827,233.0,0.0
fixed,valve1\1.csv,F2,0.999,1.0,9.917355371900827,233.0,0.0
fixed,valve1\1.csv,F3,0.9,1.0,0.0,-152.0,0.8898071625344353
fixed,valve1\1.csv,F3,0.99,1.0,0.0,-152.0,0.8898071625344353
fixed,valve1\1.csv,F3,0.995,1.0,0.0,-152.0,0.8898071625344353
fixed,valve1\1.csv,F3,0.999,1.0,0.0,-152.0,0.8898071625344353
fixed,valve1\10.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve1\10.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve1\10.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve1\10.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve1\10.csv,F2,0.9,1.0,9.863013698630137,-166.0,0.7506849315068493
fixed,valve1\10.csv,F2,0.99,1.0,19.726027397260275,-148.0,0.4986301369863014
fixed,valve1\10.csv,F2,0.995,1.0,19.726027397260275,-148.0,0.4986301369863014
fixed,valve1\10.csv,F2,0.999,1.0,19.726027397260275,-148.0,0.4986301369863014
fixed,valve1\10.csv,F3,0.9,1.0,0.0,-153.0,0.8904109589041096
fixed,valve1\10.csv,F3,0.99,1.0,0.0,-153.0,0.8904109589041096
fixed,valve1\10.csv,F3,0.995,1.0,0.0,-153.0,0.8904109589041096
fixed,valve1\10.csv,F3,0.999,1.0,0.0,-153.0,0.8904109589041096
fixed,valve1\11.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve1\11.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve1\11.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve1\11.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve1\11.csv,F2,0.9,1.0,19.88950276243094,245.0,0.15193370165745856
fixed,valve1\11.csv,F2,0.99,1.0,0.0,340.0,0.03038674033149171
fixed,valve1\11.csv,F2,0.995,1.0,0.0,340.0,0.03038674033149171
fixed,valve1\11.csv,F2,0.999,1.0,0.0,350.0,0.03038674033149171
fixed,valve1\11.csv,F3,0.9,1.0,0.0,-152.0,0.8895027624309392
fixed,valve1\11.csv,F3,0.99,1.0,0.0,-152.0,0.8895027624309392
fixed,valve1\11.csv,F3,0.995,1.0,0.0,-152.0,0.8895027624309392
fixed,valve1\11.csv,F3,0.999,1.0,0.0,-152.0,0.8895027624309392
fixed,valve1\12.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve1\12.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve1\12.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve1\12.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve1\12.csv,F2,0.9,1.0,19.94459833795014,-11.0,0.2770083102493075
fixed,valve1\12.csv,F2,0.99,1.0,9.97229916897507,196.0,0.11911357340720222
fixed,valve1\12.csv,F2,0.995,1.0,9.97229916897507,196.0,0.11634349030470914
fixed,valve1\12.csv,F2,0.999,1.0,9.97229916897507,196.0,0.11634349030470914
fixed,valve1\12.csv,F3,0.9,1.0,0.0,-150.0,0.889196675900277
fixed,valve1\12.csv,F3,0.99,1.0,0.0,-150.0,0.889196675900277
fixed,valve1\12.csv,F3,0.995,1.0,0.0,-150.0,0.889196675900277
fixed,valve1\12.csv,F3,0.999,1.0,0.0,-150.0,0.889196675900277
fixed,valve1\13.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve1\13.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve1\13.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve1\13.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve1\13.csv,F2,0.9,1.0,9.97229916897507,156.0,0.0
fixed,valve1\13.csv,F2,0.99,0.0,9.97229916897507,,0.1883656509695291
fixed,valve1\13.csv,F2,0.995,0.0,9.97229916897507,,0.1883656509695291
fixed,valve1\13.csv,F2,0.999,0.0,9.97229916897507,,0.18282548476454294
fixed,valve1\13.csv,F3,0.9,1.0,0.0,-150.0,0.889196675900277
fixed,valve1\13.csv,F3,0.99,1.0,0.0,-150.0,0.889196675900277
fixed,valve1\13.csv,F3,0.995,1.0,0.0,-150.0,0.889196675900277
fixed,valve1\13.csv,F3,0.999,1.0,0.0,-150.0,0.889196675900277
fixed,valve1\14.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve1\14.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve1\14.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve1\14.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve1\14.csv,F2,0.9,1.0,20.0,-7.0,0.16111111111111112
fixed,valve1\14.csv,F2,0.99,1.0,10.0,144.0,0.1388888888888889
fixed,valve1\14.csv,F2,0.995,1.0,10.0,144.0,0.13333333333333333
fixed,valve1\14.csv,F2,0.999,1.0,10.0,144.0,0.13055555555555556
fixed,valve1\14.csv,F3,0.9,1.0,0.0,-149.0,0.8888888888888888
fixed,valve1\14.csv,F3,0.99,1.0,0.0,-149.0,0.8888888888888888
fixed,valve1\14.csv,F3,0.995,1.0,0.0,-149.0,0.8888888888888888
fixed,valve1\14.csv,F3,0.999,1.0,0.0,-149.0,0.8888888888888888
fixed,valve1\15.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve1\15.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve1\15.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve1\15.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve1\15.csv,F2,0.9,1.0,9.836065573770492,-61.0,0.6366120218579235
fixed,valve1\15.csv,F2,0.99,0.0,9.836065573770492,,0.0
fixed,valve1\15.csv,F2,0.995,0.0,9.836065573770492,,0.0
fixed,valve1\15.csv,F2,0.999,0.0,9.836065573770492,,0.0
fixed,valve1\15.csv,F3,0.9,1.0,0.0,-154.0,0.8907103825136612
fixed,valve1\15.csv,F3,0.99,1.0,0.0,-154.0,0.8907103825136612
fixed,valve1\15.csv,F3,0.995,1.0,0.0,-154.0,0.8907103825136612
fixed,valve1\15.csv,F3,0.999,1.0,0.0,-154.0,0.8907103825136612
fixed,valve1\2.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve1\2.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve1\2.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve1\2.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve1\2.csv,F2,0.9,1.0,20.11173184357542,-102.0,0.6480446927374302
fixed,valve1\2.csv,F2,0.99,0.0,30.167597765363126,,0.24860335195530725
fixed,valve1\2.csv,F2,0.995,0.0,30.167597765363126,,0.24581005586592178
fixed,valve1\2.csv,F2,0.999,0.0,30.167597765363126,,0.24581005586592178
fixed,valve1\2.csv,F3,0.9,1.0,0.0,-146.0,0.888268156424581
fixed,valve1\2.csv,F3,0.99,1.0,0.0,-146.0,0.888268156424581
fixed,valve1\2.csv,F3,0.995,1.0,0.0,-146.0,0.888268156424581
fixed,valve1\2.csv,F3,0.999,1.0,0.0,-146.0,0.888268156424581
fixed,valve1\3.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve1\3.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve1\3.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve1\3.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve1\3.csv,F2,0.9,1.0,0.0,-173.0,0.945054945054945
fixed,valve1\3.csv,F2,0.99,1.0,0.0,-36.0,0.13736263736263737
fixed,valve1\3.csv,F2,0.995,1.0,0.0,-36.0,0.13736263736263737
fixed,valve1\3.csv,F2,0.999,1.0,0.0,-36.0,0.13736263736263737
fixed,valve1\3.csv,F3,0.9,1.0,0.0,-153.0,0.8901098901098901
fixed,valve1\3.csv,F3,0.99,1.0,0.0,-153.0,0.8901098901098901
fixed,valve1\3.csv,F3,0.995,1.0,0.0,-153.0,0.8901098901098901
fixed,valve1\3.csv,F3,0.999,1.0,0.0,-153.0,0.8901098901098901
fixed,valve1\4.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve1\4.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve1\4.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve1\4.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve1\4.csv,F2,0.9,1.0,19.672131147540984,-98.0,0.4207650273224044
fixed,valve1\4.csv,F2,0.99,1.0,19.672131147540984,-28.0,0.18579234972677597
fixed,valve1\4.csv,F2,0.995,1.0,19.672131147540984,-28.0,0.18579234972677597
fixed,valve1\4.csv,F2,0.999,1.0,19.672131147540984,-28.0,0.18579234972677597
fixed,valve1\4.csv,F3,0.9,1.0,0.0,-153.0,0.8907103825136612
fixed,valve1\4.csv,F3,0.99,1.0,0.0,-153.0,0.8907103825136612
fixed,valve1\4.csv,F3,0.995,1.0,0.0,-153.0,0.8907103825136612
fixed,valve1\4.csv,F3,0.999,1.0,0.0,-153.0,0.8907103825136612
fixed,valve1\5.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve1\5.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve1\5.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve1\5.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve1\5.csv,F2,0.9,1.0,9.703504043126685,-96.0,0.2587601078167116
fixed,valve1\5.csv,F2,0.99,1.0,19.40700808625337,76.0,0.11590296495956873
fixed,valve1\5.csv,F2,0.995,1.0,19.40700808625337,76.0,0.11590296495956873
fixed,valve1\5.csv,F2,0.999,1.0,19.40700808625337,76.0,0.11590296495956873
fixed,valve1\5.csv,F3,0.9,1.0,0.0,-157.0,0.8921832884097035
fixed,valve1\5.csv,F3,0.99,1.0,0.0,-157.0,0.8921832884097035
fixed,valve1\5.csv,F3,0.995,1.0,0.0,-157.0,0.8921832884097035
fixed,valve1\5.csv,F3,0.999,1.0,0.0,-157.0,0.8921832884097035
fixed,valve1\6.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve1\6.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve1\6.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve1\6.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve1\6.csv,F2,0.9,1.0,19.51219512195122,-220.0,0.9159891598915989
fixed,valve1\6.csv,F2,0.99,1.0,19.51219512195122,-198.0,0.8970189701897019
fixed,valve1\6.csv,F2,0.995,1.0,19.51219512195122,-198.0,0.8943089430894309
fixed,valve1\6.csv,F2,0.999,1.0,19.51219512195122,-195.0,0.8915989159891599
fixed,valve1\6.csv,F3,0.9,1.0,0.0,-156.0,0.8915989159891599
fixed,valve1\6.csv,F3,0.99,1.0,0.0,-156.0,0.8915989159891599
fixed,valve1\6.csv,F3,0.995,1.0,0.0,-156.0,0.8915989159891599
fixed,valve1\6.csv,F3,0.999,1.0,0.0,-156.0,0.8915989159891599
fixed,valve1\7.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve1\7.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve1\7.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve1\7.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve1\7.csv,F2,0.9,1.0,11.650485436893204,194.0,0.3333333333333333
fixed,valve1\7.csv,F2,0.99,1.0,11.650485436893204,-3.0,0.34627831715210355
fixed,valve1\7.csv,F2,0.995,1.0,11.650485436893204,-3.0,0.27184466019417475
fixed,valve1\7.csv,F2,0.999,1.0,11.650485436893204,-3.0,0.343042071197411
fixed,valve1\7.csv,F3,0.9,1.0,0.0,-158.0,0.8705501618122977
fixed,valve1\7.csv,F3,0.99,1.0,0.0,-158.0,0.8705501618122977
fixed,valve1\7.csv,F3,0.995,1.0,0.0,-158.0,0.8705501618122977
fixed,valve1\7.csv,F3,0.999,1.0,0.0,-158.0,0.8705501618122977
fixed,valve1\8.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve1\8.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve1\8.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve1\8.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve1\8.csv,F2,0.9,1.0,19.78021978021978,388.0,0.8104395604395604
fixed,valve1\8.csv,F2,0.99,0.0,9.89010989010989,,0.32967032967032966
fixed,valve1\8.csv,F2,0.995,0.0,9.89010989010989,,0.32967032967032966
